Energy_DPMD (eV),x,y,z
-45580.12434,5.8,13.2,9.7
-45579.96807,6.1,8.1,10.1
-45580.20292,6.4,13.1,9.7
-45582.89788,6.9,5.4,8.8
-45579.94563,8.0,9.1,9.7
-45580.15232,8.2,9.0,9.2
-45580.04682,3.3,6.5,9.7
-45580.89735,4.6,5.5,8.8
-45580.74716,5.0,4.9,10.1
-45580.26376,5.4,6.4,9.7
-45583.36235,5.8,5.0,9.6
-45580.316,6.1,6.7,9.7
-45581.86845,6.8,5.9,9.7
-45580.58409,3.5,8.5,9.6
-45580.13073,4.0,8.6,9.6
-45580.15693,4.3,5.2,9.6
-45580.03236,5.9,6.3,10.5
-45580.15105,6.2,11.6,9.6
-45583.3488,6.4,5.3,9.6
-45580.13995,6.5,6.0,10.5
-45581.75475,7.5,4.9,9.6
-45580.49986,9.0,9.8,9.6
-45580.03771,3.3,7.6,10.1
-45580.06164,4.6,8.6,9.2
-45580.08453,5.0,6.2,10.1
-45580.07739,5.1,7.7,8.8
-45582.4636,5.4,5.1,9.7
-45582.85047,6.8,5.2,9.7
-45580.05432,6.9,8.7,9.2
-45579.99712,8.3,8.8,10.1
-45580.04685,9.2,10.6,9.7
-45580.29358,3.4,10.0,9.2
-45580.08762,3.9,8.4,9.7
-45580.78277,4.7,5.3,9.7
-45582.74684,5.1,5.1,9.2
-45579.91843,6.4,12.5,10.1
-45579.96636,6.9,6.1,8.8
-45582.25299,7.2,5.7,9.2
-45580.61029,7.9,4.8,9.7
-45580.32426,9.1,8.3,9.2
-45580.11611,3.5,9.3,10.1
-45579.99952,3.8,9.2,10.2
-45580.49693,5.3,12.7,8.8
-45579.95202,5.9,11.5,9.2
-45580.28431,6.1,11.7,9.1
-45580.07178,6.3,11.6,9.8
-45580.92386,6.5,12.9,8.8
-45580.09909,6.6,11.7,9.7
-45580.80518,6.8,12.8,8.7
-45580.28311,7.2,7.1,8.8
-45579.95757,9.0,7.0,10.1
-45580.13733,4.3,8.7,9.1
-45580.68652,5.6,12.6,8.7
-45581.5434,7.4,4.9,9.8
-45581.30516,7.7,5.6,9.1
-45580.49705,3.4,8.5,9.8
-45580.09115,4.1,8.6,9.8
-45580.20899,5.2,6.9,8.7
-45582.76503,6.5,5.3,9.8
-45580.44997,9.0,9.5,8.7
-45580.383,9.1,9.8,9.8
-45579.95085,3.6,7.7,10.2
-45580.12452,3.8,8.4,9.5
-45580.83351,4.6,5.3,9.5
-45583.13403,5.5,5.1,9.5
-45582.91008,5.9,5.0,9.8
-45579.91224,6.2,7.5,10.6
-45580.04211,6.4,8.6,9.1
-45580.164,6.7,11.7,9.5
-45579.9535,6.8,6.1,10.6
-45583.18974,6.9,5.2,9.5
-45580.1118,7.1,8.5,9.1
-45581.1304,7.8,4.8,9.5
-45580.01134,8.6,8.9,10.2
-45579.91805,3.4,9.1,10.4
-45579.97367,3.5,10.2,9.3
-45580.01499,4.9,12.7,8.9
-45580.88849,5.8,12.8,8.9
-45580.07381,6.4,11.4,9.3
-45580.93725,6.6,12.6,8.9
-45579.91199,7.2,6.6,10.4
-45580.28629,7.8,5.4,10.0
-45579.92834,7.9,5.9,8.9
-45580.14013,8.6,8.3,10.0
-45579.91937,4.4,8.5,10.0
-45580.97536,5.4,6.0,8.9
-45579.92258,9.0,8.1,9.3
-45580.59293,9.2,9.7,8.9
-45580.89462,3.3,8.7,9.3
-45579.91138,3.8,7.8,10.0
-45580.2418,4.6,5.1,10.0
-45582.21128,5.0,5.3,9.3
-45579.97226,5.1,6.0,10.4
-45579.97733,5.4,8.6,9.3
-45580.02317,5.5,5.0,10.7
-45581.64381,5.5,5.3,10.0
-45582.39829,5.8,5.2,9.9
-45580.21506,5.9,8.7,9.4
-45579.96077,6.0,6.8,10.4
-45580.04795,6.1,8.5,9.3
-45580.05388,6.3,8.4,10.0
-45582.64304,6.4,5.1,9.9
-45579.97366,6.4,5.2,10.8
-45580.03396,6.6,8.5,9.9
-45581.90179,6.9,5.0,10.0
-45579.99822,6.9,5.3,10.7
-45580.14391,7.5,13.1,8.9
-45580.97022,9.1,8.9,9.0
-45580.2079,3.5,7.9,9.9
-45580.59585,3.6,8.6,9.4
-45579.98,4.1,5.1,9.4
-45579.92463,4.3,5.0,9.9
-45579.93721,5.8,5.1,10.8
-45579.9592,6.0,9.3,9.0
-45580.98765,6.3,12.7,9.0
-45579.91078,6.4,7.7,10.3
-45580.88627,7.5,5.5,9.9
-45580.06424,8.0,5.6,9.9
-45580.17134,8.6,9.8,9.4
-45580.07551,9.0,10.4,9.9
-45579.92668,3.9,9.0,10.3
-45580.18292,5.1,12.5,9.0
-45580.61522,5.5,12.9,9.0
-45579.91227,5.6,11.7,9.9
-45580.78181,6.8,6.3,9.3
-45581.57796,7.4,5.8,9.0
-45579.97293,8.2,5.7,9.4
-45580.79407,3.3,8.7,8.9
-45582.49753,5.0,5.3,8.9
-45581.50777,5.4,6.0,9.3
-45580.5605,5.5,5.3,10.4
-45580.1236,6.0,6.8,10.0
-45579.98927,7.5,13.1,9.3
-45579.93992,8.2,9.4,10.0
-45580.75673,9.2,9.7,9.3
-45580.24737,3.4,9.1,10.0
-45580.44704,5.1,6.0,10.0
-45579.91026,5.7,7.9,10.4
-45580.59935,5.8,12.8,9.3
-45579.91971,6.1,8.5,8.9
-45580.74803,6.9,5.0,10.4
-45579.92574,7.9,5.9,9.3
-45580.03745,9.1,7.2,10.0
-45579.91093,5.4,12.5,9.9
-45579.99924,5.9,12.4,10.0
-45579.94703,6.2,9.2,9.9
-45579.98481,6.5,11.9,10.0
-45580.68818,6.6,12.6,9.3
-45579.99201,7.1,9.1,9.3
-45580.18775,3.9,9.0,9.9
-45580.03208,5.1,12.5,9.4
-45580.32632,5.5,12.9,9.4
-45579.91307,5.6,9.1,9.9
-45580.08696,6.0,9.3,9.4
-45580.11784,6.1,12.6,9.9
-45580.62884,6.3,12.7,9.4
-45579.92644,6.6,8.5,10.3
-45579.96376,6.8,11.8,9.9
-45581.458,7.4,5.8,9.4
-45580.1615,7.5,5.5,10.3
-45579.91176,3.5,7.9,10.3
-45580.52168,3.6,8.6,9.0
-45581.10099,5.8,5.2,10.3
-45580.09822,5.9,8.7,9.0
-45581.27944,6.4,5.1,10.3
-45581.21881,6.5,6.2,9.4
-45580.20716,8.7,9.5,9.9
-45580.81271,9.1,8.9,9.4
-45580.0545,4.1,5.1,9.0
-45580.33626,5.3,12.7,9.2
-45580.11433,5.8,11.8,9.7
-45581.57458,5.9,6.1,9.4
-45580.32944,6.4,12.5,9.7
-45580.02957,6.6,9.1,9.7
-45579.96855,6.7,6.8,9.4
-45579.93851,7.0,9.3,9.2
-45580.05713,7.1,12.6,9.7
-45581.79453,7.2,5.7,8.8
-45579.96742,9.1,8.3,8.8
-45580.47161,3.5,9.3,9.7
-45580.71695,6.5,12.9,9.2
-45580.08982,7.9,4.8,10.1
-45580.06777,8.7,8.1,10.1
-45580.06194,3.3,7.6,9.7
-45580.08356,3.9,8.4,10.1
-45580.21519,4.7,5.3,10.1
-45580.06008,5.0,6.2,9.7
-45581.32263,5.4,5.1,10.1
-45579.94376,5.6,8.5,10.1
-45581.60845,6.8,5.2,10.1
-45580.04753,8.1,8.9,9.2
-45580.10843,8.3,8.8,9.7
-45580.42821,8.8,9.7,9.2
-45579.9841,4.5,9.1,9.6
-45582.91279,5.1,5.1,8.8
-45580.01584,5.4,11.9,9.6
-45580.9964,5.5,6.2,9.2
-45580.17758,6.2,9.0,9.6
-45580.30021,6.8,12.4,9.6
-45581.18294,6.9,6.1,9.2
-45580.33197,3.9,9.2,9.6
-45580.43417,8.7,8.9,9.6
-45580.09368,3.4,8.5,10.2
-45580.69913,3.4,9.3,9.5
-45579.97515,4.1,8.6,10.2
-45580.42827,5.1,6.2,9.5
-45580.27436,5.9,11.8,9.5
-45580.61512,6.4,6.0,9.1
-45580.51376,6.5,12.5,9.5
-45580.08055,6.7,9.1,9.5
-45580.2743,7.0,12.6,9.5
-45579.99902,8.2,8.8,9.5
-45579.98313,9.1,9.8,10.2
-45580.28004,3.8,9.2,9.8
-45579.94693,4.4,9.1,9.8
-45581.57621,5.9,5.0,10.2
-45579.95034,6.4,8.6,8.7
-45581.43775,6.5,5.3,10.2
-45580.70689,6.8,12.8,9.1
-45579.94698,7.5,6.4,9.1
-45580.26112,8.6,8.9,9.8
-45580.79119,9.0,9.5,9.1
-45579.97814,5.5,11.9,9.8
-45580.67995,5.6,12.6,9.1
-45579.92578,5.9,11.3,9.5
-45580.16663,6.1,9.1,9.1
-45580.069,6.3,9.0,9.8
-45580.09004,6.9,12.4,9.8
-45580.65873,7.4,4.9,10.2
-45581.07048,7.7,5.6,8.7
-45580.56944,3.4,9.8,9.5
-45582.308,5.1,4.9,9.5
-45582.84096,5.7,5.6,9.5
-45579.91141,6.2,6.6,10.6
-45580.05579,7.4,6.2,10.2
-45580.01262,8.4,8.6,9.5
-45580.69819,9.1,8.5,9.5
-45580.21102,3.8,9.9,9.8
-45579.99185,6.2,8.8,8.7
-45580.15089,6.8,12.2,8.7
-45582.47421,7.5,5.1,9.1
-45579.95032,7.5,7.7,8.7
-45580.00082,7.7,8.5,9.1
-45580.38025,8.8,8.7,9.8
-45580.17059,3.5,8.3,9.1
-45580.34144,4.3,5.4,9.1
-45581.48105,5.3,5.7,9.8
-45583.99069,5.8,4.8,9.1
-45580.21765,5.9,6.5,10.2
-45580.9541,6.5,5.8,10.2
-45580.06201,8.6,10.2,9.8
-45579.94963,9.0,10.0,9.1
-45580.97548,4.6,5.5,9.2
-45580.05292,4.7,5.8,10.1
-45581.60716,5.0,4.9,9.7
-45583.67507,5.5,4.9,9.2
-45582.32061,5.6,5.6,9.7
-45583.13999,6.4,5.5,9.1
-45580.92598,6.8,5.9,10.1
-45583.34187,6.9,5.4,9.2
-45582.66777,7.1,5.6,9.1
-45580.31135,8.7,9.1,8.7
-45580.05369,9.1,9.3,10.2
-45580.65225,3.4,9.5,8.8
-45580.43265,3.5,9.8,9.7
-45580.16236,5.4,6.4,10.1
-45579.96221,5.9,12.0,8.8
-45580.18717,6.1,6.7,10.1
-45580.51569,6.5,12.3,8.8
-45579.96455,6.7,8.9,8.8
-45580.05195,7.2,8.4,9.2
-45581.50416,7.8,5.0,9.2
-45579.94896,8.4,5.3,9.2
-45580.17939,8.5,8.6,9.7
-45580.53982,9.0,8.5,9.7
-45580.18904,3.9,9.9,9.6
-45581.73333,5.2,5.7,9.6
-45583.48833,5.9,5.4,9.4
-45582.04289,6.6,5.6,9.9
-45579.92652,6.7,6.7,10.5
-45580.08773,8.7,10.2,9.6
-45580.55518,8.9,8.7,9.6
-45579.98088,9.0,9.1,10.3
-45580.13071,3.4,8.1,9.4
-45580.1547,4.2,4.8,9.4
-45580.61624,4.9,5.7,9.9
-45580.23133,5.1,13.1,9.0
-45580.58346,5.5,12.3,9.0
-45580.10694,5.7,8.9,9.0
-45580.54118,5.8,5.9,10.3
-45580.20527,6.4,6.4,10.3
-45583.93139,6.5,4.9,9.4
-45580.29613,6.9,12.0,9.0
-45582.24036,7.4,5.3,9.4
-45580.46166,8.6,9.3,9.0
-45580.12579,8.7,10.0,9.9
-45580.20425,9.1,10.2,9.4
-45579.91846,3.3,9.7,10.3
-45580.86341,3.5,8.9,8.9
-45580.46225,3.8,8.8,9.0
-45579.99548,7.5,6.0,10.3
-45580.41587,9.2,8.7,9.9
-45579.99746,3.4,10.4,10.0
-45579.91607,4.4,5.6,10.0
-45581.49464,4.7,4.9,9.3
-45580.89855,5.1,5.5,10.0
-45580.2729,5.5,5.8,10.4
-45580.60541,5.8,12.2,8.9
-45579.91372,6.3,7.1,10.4
-45580.38862,6.4,12.1,8.9
-45579.99516,6.9,6.5,10.4
-45581.04692,7.9,5.2,9.3
-45580.27247,8.7,8.5,9.3
-45580.17391,9.1,7.9,10.0
-45581.43971,5.0,5.8,8.9
-45582.31671,5.3,5.7,9.2
-45582.8741,5.4,5.5,9.3
-45579.92154,5.7,5.7,10.7
-45583.15023,5.8,4.8,9.7
-45580.01333,6.0,8.3,10.0
-45583.13341,6.1,5.6,9.3
-45581.71907,6.3,5.7,10.0
-45583.78858,6.8,4.8,9.3
-45579.9815,7.0,8.3,9.2
-45580.05231,7.5,12.5,8.9
-45579.91627,8.3,9.2,8.9
-45580.48926,3.5,8.3,9.7
-45579.91294,4.1,5.5,9.2
-45580.05104,4.3,5.4,9.7
-45580.12168,5.3,7.1,8.8
-45582.87146,6.4,5.5,9.7
-45580.00212,6.5,5.8,8.8
-45580.1343,6.6,6.7,10.1
-45581.96546,7.1,5.6,9.7
-45580.47306,7.2,12.7,8.8
-45580.08905,8.7,9.1,10.1
-45580.38393,9.0,10.0,9.7
-45580.84668,9.1,9.3,8.8
-45580.04796,3.3,10.6,9.7
-45580.06407,6.0,8.9,8.8
-45579.96553,6.2,8.8,10.1
-45581.48369,7.5,5.1,9.7
-45580.60262,8.8,8.7,9.2
-45580.03211,9.2,7.6,10.1
-45580.02852,3.9,9.4,10.1
-45582.78113,5.4,4.9,9.6
-45582.92558,6.8,5.4,9.6
-45580.69477,6.9,13.0,8.8
-45580.30523,7.4,6.2,8.8
-45580.81353,4.7,5.5,9.6
-45579.95904,5.5,6.4,10.5
-45579.94327,6.0,6.7,10.5
-45579.91618,6.3,7.3,10.5
-45580.08793,6.9,5.9,10.5
-45580.71467,7.9,5.0,9.6
-45579.91979,5.8,6.5,10.6
-45580.09669,6.4,5.8,10.6
-45582.17404,7.4,5.1,9.5
-45580.55084,3.4,8.3,9.5
-45580.02552,3.4,9.5,10.2
-45580.02966,4.2,5.4,9.5
-45580.58749,5.8,13.2,8.7
-45583.70591,5.9,4.8,9.5
-45580.74203,6.4,13.1,8.7
-45583.23191,6.5,5.5,9.5
-45582.54275,7.0,5.6,9.5
-45580.25792,7.3,6.9,8.7
-45580.56341,9.0,8.5,9.1
-45580.45481,9.1,10.0,9.5
-45580.41742,3.5,9.8,9.1
-45579.983,3.6,10.7,9.8
-45580.10459,3.8,8.2,9.8
-45580.38712,4.6,5.5,9.8
-45580.4657,4.7,5.8,8.7
-45582.61533,5.0,4.9,9.1
-45582.43264,5.5,4.9,9.8
-45582.81471,5.6,5.6,9.1
-45580.19482,6.3,6.6,10.2
-45582.26287,6.9,5.4,9.8
-45580.64661,7.8,5.0,9.8
-45580.26115,8.5,8.6,9.1
-45580.57178,3.3,9.7,8.9
-45579.98875,5.1,6.4,10.2
-45580.51429,5.4,13.1,8.9
-45580.60144,6.8,13.2,8.9
-45580.96336,7.4,5.3,10.0
-45580.90144,7.5,6.0,8.9
-45579.94832,7.5,8.6,9.3
-45579.93727,8.0,8.5,9.3
-45579.92254,8.2,8.4,10.0
-45580.90657,9.2,8.7,9.3
-45580.23993,3.4,8.1,10.0
-45581.3651,4.9,5.7,9.3
-45579.92141,5.3,6.6,10.4
-45580.33685,5.8,5.9,8.9
-45580.21126,5.9,4.9,10.7
-45581.97652,5.9,5.4,10.0
-45582.33819,6.5,4.9,10.0
-45583.09031,6.6,5.6,9.3
-45579.95048,6.7,8.3,10.0
-45580.90819,9.0,9.1,8.9
-45580.07306,9.1,10.2,10.0
-45580.29961,4.4,5.6,9.4
-45580.56737,4.7,4.9,9.9
-45580.07761,5.0,5.8,10.3
-45582.12342,5.1,5.5,9.4
-45581.61867,5.4,5.5,9.9
-45582.15863,6.1,5.6,9.9
-45579.93149,6.1,7.0,10.3
-45579.96023,6.2,8.2,9.9
-45582.90274,6.3,5.7,9.4
-45580.09059,6.5,5.4,10.7
-45582.40651,6.8,4.8,9.9
-45580.21895,7.4,12.9,9.0
-45579.9191,3.4,10.4,9.4
-45579.98812,3.5,8.9,10.3
-45580.52034,3.6,9.6,9.0
-45581.78778,5.5,5.8,9.0
-45579.96282,5.6,6.7,10.3
-45579.99265,7.0,8.9,9.0
-45580.30182,7.9,5.2,9.9
-45580.27017,8.7,8.5,9.9
-45580.78596,3.4,9.1,9.4
-45579.92954,4.8,9.2,9.4
-45579.96826,5.3,9.0,9.4
-45580.02648,5.8,12.8,9.9
-45580.59392,5.9,12.4,9.4
-45580.78796,5.9,13.0,9.0
-45580.43273,6.5,11.9,9.4
-45580.08395,6.6,12.6,9.9
-45580.02447,6.7,9.3,9.4
-45580.18253,7.2,6.6,9.4
-45581.38098,7.8,5.4,9.0
-45580.04044,7.9,5.9,9.9
-45580.00073,8.4,4.9,9.0
-45580.04128,8.6,8.3,9.0
-45580.01306,9.0,6.7,9.9
-45579.94068,9.0,8.1,10.3
-45580.02017,3.3,8.7,10.3
-45581.38383,4.6,5.1,9.0
-45580.26343,5.0,5.3,10.3
-45580.96773,5.1,6.0,9.4
-45583.45456,5.5,5.3,9.0
-45579.93297,6.1,8.5,10.3
-45580.72816,6.8,6.3,9.9
-45583.84277,6.9,5.0,9.0
-45579.99489,7.4,12.3,9.4
-45580.10965,8.2,9.4,9.4
-45580.54433,4.3,5.0,8.9
-45580.06732,4.4,8.5,9.0
-45580.04209,5.1,8.6,9.0
-45580.9745,5.4,6.0,9.9
-45581.0171,5.9,6.1,10.0
-45580.06014,6.2,6.9,9.9
-45580.89132,6.5,6.2,10.0
-45579.98113,6.7,6.8,10.0
-45580.31908,9.2,9.7,9.9
-45580.054,3.4,7.4,10.0
-45580.50949,3.9,9.0,9.3
-45583.7365,5.8,5.2,8.9
-45583.93385,6.4,5.1,8.9
-45580.60307,7.4,5.8,10.0
-45580.51133,8.7,9.5,9.3
-45580.27816,9.1,8.9,10.0
-45580.0297,4.5,9.3,9.3
-45580.00376,5.0,12.9,9.3
-45580.35229,5.4,12.5,9.3
-45580.09106,5.6,9.1,9.3
-45580.75798,6.1,12.6,9.3
-45580.14136,6.2,9.2,9.3
-45580.00858,6.3,12.7,10.0
-45580.29835,6.8,11.8,9.3
-45580.39346,5.8,5.0,10.6
-45581.03939,5.9,6.3,9.5
-45580.35649,6.4,5.3,10.6
-45582.00465,6.5,6.0,9.5
-45580.30601,6.9,12.8,9.5
-45580.03981,7.4,6.4,9.5
-45582.08048,7.5,5.5,8.9
-45580.2999,8.0,5.6,8.9
-45580.17263,8.4,9.6,9.5
-45580.68411,9.1,9.5,9.5
-45579.96736,3.2,6.3,9.8
-45579.91425,3.9,8.4,8.7
-45581.4465,4.7,5.3,8.7
-45580.65064,5.1,5.1,10.2
-45583.33884,5.4,5.1,8.7
-45580.88368,5.5,6.2,9.8
-45580.40133,5.7,12.6,9.5
-45580.14265,6.0,9.1,9.5
-45581.17665,6.9,6.1,9.8
-45580.85034,3.5,9.3,9.1
-45580.0008,4.6,6.0,9.8
-45580.60771,5.0,6.2,9.1
-45579.92148,6.0,7.9,10.2
-45580.14685,6.5,12.9,9.8
-45583.30554,6.8,5.2,8.7
-45579.98007,8.1,8.9,9.8
-45580.18677,8.3,8.8,9.1
-45580.30549,8.8,9.7,9.8
-45579.9312,3.4,10.0,10.2
-45579.91087,5.3,12.7,9.8
-45580.30819,5.8,11.8,9.1
-45580.94495,6.4,12.5,9.1
-45580.13996,6.6,9.1,9.1
-45580.5468,7.2,5.7,10.2
-45581.19923,7.9,4.8,8.7
-45580.07583,9.1,8.3,10.2
-45580.62405,3.8,9.2,9.2
-45580.13149,5.5,11.9,9.2
-45580.16983,5.6,12.6,9.7
-45580.01032,5.7,9.3,9.2
-45580.08512,6.1,9.1,9.7
-45580.23293,6.3,9.0,9.2
-45580.58198,6.9,12.4,9.2
-45580.47329,7.1,12.6,9.1
-45582.85713,7.4,4.9,8.8
-45580.20711,7.7,5.6,10.1
-45580.04041,9.2,6.5,9.7
-45580.10495,4.4,9.1,9.2
-45583.77767,5.9,5.0,8.8
-45580.00912,6.4,8.6,10.1
-45580.17461,6.8,12.8,9.7
-45580.47116,9.0,9.5,9.7
-45580.32166,3.4,8.5,8.8
-45580.00127,4.1,8.6,8.8
-45580.16873,4.2,5.2,8.8
-45579.96888,4.3,8.7,10.1
-45581.05226,5.8,6.3,9.7
-45581.89016,6.4,6.0,9.7
-45583.10864,6.5,5.3,8.8
-45580.20588,8.5,9.6,9.7
-45580.50889,8.6,8.9,9.2
-45580.09979,9.1,9.8,8.8
-45579.98835,3.3,6.3,9.6
-45580.01282,4.7,6.0,9.6
-45579.99407,5.2,12.7,9.6
-45580.8106,5.4,6.2,9.6
-45580.41917,5.5,5.1,10.5
-45579.9209,6.3,7.8,10.5
-45580.3544,6.4,12.9,9.6
-45580.42968,6.9,5.2,10.5
-45579.94314,8.0,8.9,9.6
-45580.48686,8.9,9.7,9.6
-45580.32626,3.4,10.0,9.8
-45580.66629,3.5,9.3,8.7
-45579.98283,5.9,11.5,9.8
-45580.65266,6.4,12.5,8.7
-45580.20175,6.6,11.7,9.1
-45581.51504,6.8,6.1,9.6
-45580.50912,7.1,12.6,8.7
-45581.43144,7.2,5.7,9.8
-45581.27049,7.9,4.8,9.1
-45580.47096,9.1,8.3,9.8
-45580.14163,3.9,8.4,9.1
-45581.53909,4.7,5.3,9.1
-45579.96281,5.0,6.2,8.7
-45581.55444,5.1,5.1,9.8
-45583.52533,5.4,5.1,9.1
-45580.28407,5.5,6.2,10.2
-45580.03131,5.6,8.5,9.1
-45579.95735,5.7,6.8,10.2
-45583.79508,6.8,5.2,9.1
-45580.42046,6.9,6.1,10.2
-45579.94742,6.9,8.7,9.8
-45579.9549,8.8,9.7,10.2
-45580.0371,3.8,10.1,9.5
-45579.91516,4.1,5.3,9.5
-45579.98746,4.2,8.7,9.5
-45581.77538,5.0,5.1,9.6
-45579.91362,6.0,7.4,10.5
-45580.23956,6.0,11.7,9.5
-45580.16528,6.5,8.6,9.5
-45580.02117,6.8,8.7,9.6
-45581.2726,7.6,5.6,9.5
-45579.93906,3.5,6.8,10.1
-45580.42232,3.5,10.0,9.6
-45580.07114,5.3,8.4,9.2
-45580.00061,5.8,11.5,9.6
-45584.10235,5.9,5.0,9.2
-45580.16555,6.4,8.6,9.7
-45583.82312,6.5,5.3,9.2
-45581.67035,7.3,5.7,9.6
-45579.97912,8.5,9.6,10.1
-45580.24888,8.6,8.9,8.8
-45580.50146,9.0,8.3,9.6
-45580.10537,9.0,9.5,10.1
-45580.68922,3.4,8.5,9.2
-45580.08961,3.9,10.1,9.7
-45580.15517,4.1,8.6,9.2
-45580.2255,4.2,5.2,9.2
-45579.94687,4.3,8.7,9.7
-45580.49305,5.8,6.3,10.1
-45580.05654,6.3,9.0,8.8
-45580.99224,6.4,6.0,10.1
-45580.62267,6.9,12.4,8.8
-45582.71643,7.4,4.9,9.2
-45580.7551,7.7,5.6,9.7
-45580.00528,8.7,10.4,9.7
-45580.60436,9.1,9.8,9.2
-45580.43025,3.8,9.2,8.8
-45581.20154,5.1,6.0,9.0
-45580.24694,5.4,6.0,10.3
-45583.17662,5.5,5.3,9.4
-45580.08332,6.1,8.5,9.9
-45580.14642,6.1,11.7,9.7
-45579.97484,6.2,6.9,10.3
-45579.97844,6.3,8.4,9.4
-45580.22061,6.3,11.6,9.2
-45583.49143,6.9,5.0,9.4
-45580.07309,7.4,12.3,9.0
-45579.92374,9.2,9.7,10.3
-45580.41258,3.3,8.7,9.9
-45580.14687,3.5,10.2,9.9
-45581.04769,4.6,5.1,9.4
-45581.04962,5.0,5.3,9.9
-45580.39087,6.5,11.9,9.0
-45580.16877,6.8,6.3,10.3
-45581.06571,7.8,5.4,9.4
-45579.95095,8.3,9.9,9.9
-45579.93242,8.4,4.9,9.4
-45580.30288,9.0,8.1,9.9
-45580.95902,3.4,9.1,9.0
-45580.88018,5.9,12.4,9.0
-45579.94699,6.4,11.4,9.9
-45579.93011,6.7,9.3,9.0
-45579.95375,3.8,10.3,10.0
-45580.38618,3.9,9.0,8.9
-45580.16477,5.0,12.9,8.9
-45580.54926,5.4,12.5,8.9
-45579.92228,5.6,9.1,8.9
-45579.96492,5.6,11.7,9.3
-45580.01195,6.2,9.2,8.9
-45579.99769,7.4,5.8,10.4
-45581.92364,7.5,5.5,9.3
-45580.4516,8.0,5.6,9.3
-45580.25263,3.6,8.6,10.0
-45580.43735,4.3,5.0,9.3
-45579.91599,4.9,8.4,9.3
-45583.79401,5.8,5.2,9.3
-45580.22487,5.9,6.1,10.4
-45580.0103,5.9,8.7,10.0
-45580.9982,6.1,12.6,8.9
-45584.04627,6.4,5.1,9.3
-45580.17623,6.5,6.2,10.4
-45579.9713,6.6,8.5,9.3
-45579.92991,6.7,6.8,10.4
-45580.05187,8.6,9.8,10.0
-45580.22533,8.7,9.5,8.9
-45579.92857,9.1,8.9,10.4
-45579.99863,3.4,6.7,10.0
-45581.40831,4.9,5.7,8.9
-45580.29821,5.4,13.1,9.3
-45582.0995,5.8,5.9,9.3
-45580.74461,5.9,5.4,10.4
-45580.09861,6.4,6.4,9.3
-45581.02126,6.5,4.9,10.4
-45581.89476,6.6,5.6,8.9
-45580.09869,7.1,6.7,9.3
-45580.11879,8.6,9.3,10.0
-45580.82793,9.0,9.1,9.3
-45580.74273,3.3,9.7,9.3
-45580.17673,3.8,8.8,10.0
-45579.93485,5.0,12.3,9.3
-45579.94623,5.7,8.9,10.0
-45579.96545,6.1,9.5,9.3
-45580.42941,6.8,13.2,9.3
-45580.16637,7.4,5.3,10.4
-45580.76044,7.5,6.0,9.3
-45579.93055,8.8,7.6,10.0
-45580.80585,9.2,8.7,8.9
-45580.3438,3.5,8.9,9.9
-45580.58891,3.6,9.6,9.4
-45580.06267,5.8,12.2,9.9
-45580.48687,5.9,13.0,9.4
-45580.10285,6.4,12.1,9.9
-45580.01751,7.0,8.9,9.4
-45579.98602,7.8,8.7,9.0
-45579.95438,8.7,8.5,10.3
-45579.99213,4.7,4.9,10.3
-45580.67826,5.0,5.8,9.9
-45582.4279,5.1,5.5,9.0
-45580.59308,5.4,5.5,10.3
-45582.27347,5.5,5.8,9.4
-45579.91445,5.6,8.1,10.3
-45580.90948,6.1,5.6,10.3
-45579.96654,6.2,8.2,10.3
-45581.55565,6.3,5.7,9.0
-45581.15598,6.8,4.8,10.3
-45580.45817,6.9,6.5,9.4
-45580.00877,7.4,12.9,9.4
-45580.08229,8.1,9.3,9.4
-45580.03752,8.3,9.2,9.9
-45580.01111,9.0,7.4,9.9
-45580.53737,3.5,9.5,9.6
-45580.22811,4.0,9.6,9.6
-45580.19578,4.4,5.6,9.0
-45580.11447,5.1,4.9,10.5
-45580.29647,5.7,5.6,10.5
-45580.25069,5.8,12.0,9.6
-45580.49045,6.2,6.6,9.6
-45580.41682,6.4,12.3,9.6
-45580.12506,6.6,8.9,9.6
-45580.19246,6.8,12.2,9.7
-45580.17945,8.3,9.0,9.6
-45580.26738,3.9,9.4,9.7
-45579.93846,4.5,8.9,9.7
-45580.03546,5.4,12.1,9.7
-45580.24526,6.0,8.9,9.2
-45580.18458,6.2,8.8,9.7
-45580.52291,6.9,13.0,9.2
-45580.69595,7.4,6.2,9.2
-45580.65925,7.5,5.1,10.1
-45580.46493,8.8,8.7,8.8
-45580.07118,9.2,7.6,9.7
-45580.16347,3.5,8.3,10.1
-45581.79397,5.3,5.7,8.8
-45580.45221,5.4,6.4,9.1
-45581.8899,5.8,4.8,10.1
-45581.62193,6.4,5.5,10.1
-45582.1611,6.5,5.8,9.2
-45580.09657,6.6,6.7,9.7
-45579.9387,6.6,8.1,10.1
-45580.96235,7.1,5.6,10.1
-45580.31684,7.2,12.7,9.2
-45580.35619,8.7,9.1,9.7
-45580.02218,9.0,10.0,10.1
-45580.90913,9.1,9.3,9.2
-45580.00783,3.8,8.2,10.2
-45579.93493,4.6,5.5,10.2
-45580.586,4.7,5.8,9.1
-45582.61113,5.0,4.9,8.7
-45581.24413,5.5,4.9,10.2
-45581.44184,5.6,5.6,8.7
-45579.94992,5.7,8.3,10.2
-45580.6018,5.8,13.2,9.1
